Symbol,영풍_시가(원),영풍_종가(원),영풍_거래량(주),영풍_PER(IFRS-연결),영풍_순매수수량(개인)(주),영풍_순매수수량(기관계)(주),영풍_순매수수량(외국인계)(주)
2007-01-11,214000.0,230000.0,1911.0,3.7,656,34,-697
2007-01-12,238000.0,232000.0,439.0,3.73,147,-150,1
2007-01-15,233500.0,232500.0,525.0,3.74,193,-188,-5
2007-01-16,233000.0,228000.0,509.0,3.67,-23,49,-26
2007-01-17,227500.0,222500.0,592.0,3.58,121,-92,-29
2007-01-18,226500.0,229500.0,180.0,3.69,-59,58,1
2007-01-19,229500.0,229000.0,286.0,3.69,-30,-53,83
2007-01-22,223000.0,223000.0,259.0,3.59,-103,111,-14
2007-01-23,223500.0,229000.0,51.0,3.69,-21,11,4
2007-01-24,224500.0,242500.0,975.0,3.9,-31,54,-33
2007-01-25,240500.0,244000.0,224.0,3.93,-41,25,-4
2007-01-26,244000.0,230000.0,892.0,3.7,109,-103,-6
2007-01-29,230000.0,226000.0,334.0,3.64,69,-69,0
2007-01-30,225000.0,230000.0,166.0,3.7,-43,39,0
2007-01-31,228000.0,226000.0,252.0,3.64,142,-112,0
2007-02-01,226500.0,230500.0,118.0,3.71,-39,12,23
2007-02-02,226500.0,232000.0,328.0,3.73,30,-24,0
2007-02-05,223500.0,222500.0,1550.0,3.58,52,-44,0
2007-02-06,222000.0,220500.0,178.0,3.55,-13,2,11
2007-02-07,225500.0,224500.0,484.0,3.61,-224,221,3
2007-02-08,225500.0,245000.0,1082.0,3.94,-672,557,115
2007-02-09,235000.0,231000.0,388.0,3.72,-61,71,-10
2007-02-12,231000.0,230500.0,194.0,3.71,-72,72,0
2007-02-13,230000.0,227000.0,196.0,3.65,-56,56,0
2007-02-14,230000.0,230000.0,207.0,3.7,50,-54,0
2007-02-15,227500.0,231000.0,521.0,3.72,-145,45,100
2007-02-16,238000.0,234500.0,315.0,3.77,-188,88,100
2007-02-20,238000.0,233500.0,10.0,3.76,-5,5,0
2007-02-21,236000.0,234000.0,226.0,3.77,-57,49,0
2007-02-22,233500.0,237500.0,477.0,3.82,-235,231,0
2007-02-23,243000.0,240000.0,507.0,3.86,-482,382,100
2007-02-26,236000.0,245500.0,580.0,3.95,-206,207,-1
2007-02-27,240000.0,242000.0,187.0,3.9,-19,23,-4
2007-02-28,235000.0,230000.0,1366.0,3.7,3,3,0
2007-03-02,225500.0,230000.0,481.0,3.7,50,-24,-2
2007-03-05,230000.0,223000.0,541.0,3.59,113,-222,121
2007-03-06,228000.0,228000.0,556.0,3.67,-118,11,107
2007-03-07,228000.0,225000.0,732.0,3.62,330,-330,0
2007-03-08,225000.0,223500.0,825.0,3.6,102,-12,-90
2007-03-09,226000.0,227000.0,481.0,3.65,-42,92,-49
2007-03-12,228500.0,227000.0,909.0,3.65,-313,352,-39
2007-03-13,227000.0,228000.0,362.0,3.67,-29,27,2
2007-03-14,227500.0,223500.0,415.0,3.6,9,-5,2
2007-03-15,228000.0,227000.0,443.0,3.65,-198,192,0
2007-03-16,228500.0,227000.0,363.0,3.65,-31,31,0
2007-03-19,228500.0,228000.0,375.0,3.67,-83,78,-1
2007-03-20,227000.0,223500.0,258.0,3.6,5,-5,0
2007-03-21,225000.0,227000.0,237.0,3.65,-34,32,2
2007-03-22,227000.0,231500.0,479.0,3.73,-100,100,0
2007-03-23,231500.0,232500.0,6430.0,3.74,-68,108,0
2007-03-26,233500.0,240500.0,1370.0,3.87,-319,369,0
2007-03-27,247000.0,238000.0,1071.0,3.83,-271,314,-4
2007-03-28,242000.0,236500.0,934.0,3.81,280,-246,0
2007-03-29,238500.0,232500.0,325.0,3.74,-94,150,4
2007-03-30,236500.0,237000.0,553.0,3.81,-257,190,217
2007-04-02,243500.0,234500.0,1706.0,3.77,551,304,-655
2007-04-03,236000.0,238000.0,616.0,3.83,125,-155,30
2007-04-04,241000.0,240500.0,554.0,3.87,-73,-170,243
2007-04-05,240000.0,246000.0,759.0,3.96,-398,4,394
2007-04-06,249000.0,260000.0,587.0,4.19,23,1,-24
2007-04-09,264000.0,280000.0,976.0,4.51,-242,274,-38
2007-04-10,280000.0,285000.0,639.0,4.59,-113,123,-10
2007-04-11,286000.0,290000.0,1004.0,4.67,-101,139,182
2007-04-12,290000.0,310000.0,2097.0,4.99,-787,1063,-28
2007-04-13,302500.0,315000.0,2002.0,5.07,-109,-157,38
2007-04-16,316000.0,322000.0,261.0,5.18,47,35,-32
2007-04-17,330000.0,319500.0,903.0,5.14,-86,64,-13
2007-04-18,317000.0,328000.0,746.0,5.28,-355,441,-18
2007-04-19,317000.0,329000.0,917.0,5.3,-50,120,-10
2007-04-20,329000.0,378000.0,1536.0,6.08,-433,608,-7
2007-04-23,385000.0,376000.0,2641.0,6.05,722,-619,-70
2007-04-24,395000.0,382500.0,2152.0,6.16,980,-576,-289
2007-04-25,383000.0,363500.0,1948.0,5.85,296,-69,-267
2007-04-26,376000.0,366000.0,1116.0,5.89,-175,429,-174
2007-04-27,358000.0,364000.0,792.0,5.86,3,194,-105
2007-04-30,356000.0,358000.0,745.0,5.76,-87,165,-106
2007-05-02,345500.0,369500.0,760.0,5.95,3,60,-84
2007-05-03,390000.0,371000.0,549.0,5.97,-18,4,0
2007-05-04,368000.0,367000.0,1374.0,5.91,754,-789,5
2007-05-07,365000.0,371000.0,788.0,5.97,161,-242,3
2007-05-08,369000.0,366000.0,875.0,5.89,387,-70,-306
2007-05-09,365000.0,368000.0,392.0,5.92,-175,170,4
2007-05-10,364500.0,370000.0,1774.0,5.96,-338,71,282
2007-05-11,384500.0,367000.0,871.0,5.91,93,-140,-49
2007-05-14,379500.0,363000.0,598.0,5.84,18,-70,2
2007-05-15,363000.0,373000.0,868.0,6.0,-216,182,-1
2007-05-16,374000.0,383000.0,2459.0,6.16,612,-699,-217
2007-05-17,390000.0,371500.0,1431.0,5.98,684,-654,-12
2007-05-18,371500.0,368000.0,654.0,5.92,157,88,-272
2007-05-21,368000.0,374000.0,1001.0,6.02,-290,358,-94
2007-05-22,375000.0,378500.0,1175.0,6.09,745,-776,-32
2007-05-23,382000.0,429000.0,2231.0,6.91,-167,277,-166
2007-05-25,452000.0,483000.0,2018.0,7.77,542,-80,-477
2007-05-28,498500.0,508000.0,25227.0,8.18,1179,-551,-631
2007-05-29,513000.0,520000.0,4051.0,8.37,1391,-593,-899
2007-05-30,506000.0,510000.0,2180.0,8.21,727,12,-722
2007-05-31,509000.0,510000.0,1067.0,8.21,46,280,-355
2007-06-01,500000.0,529000.0,1322.0,8.52,-122,154,-59
2007-06-04,526000.0,521000.0,1977.0,8.39,991,-238,-794
2007-06-05,515000.0,520000.0,2019.0,8.37,203,195,-638
2007-06-07,515000.0,520000.0,1510.0,8.37,283,0,-375
2007-06-08,507000.0,520000.0,800.0,8.37,26,-1,-10
2007-06-11,501000.0,510000.0,1324.0,8.21,595,-383,-383
2007-06-12,510000.0,511000.0,1107.0,8.23,245,-129,-249
2007-06-13,502000.0,483000.0,916.0,7.77,248,-8,-251
2007-06-14,488000.0,534000.0,2555.0,8.6,-734,645,17
2007-06-15,524000.0,520000.0,770.0,8.37,367,-359,12
2007-06-18,510000.0,525000.0,512.0,8.45,-14,-60,48
2007-06-19,519000.0,523000.0,881.0,8.42,288,-278,-77
2007-06-20,516000.0,504000.0,1453.0,8.11,475,-79,-388
2007-06-21,501000.0,520000.0,1035.0,8.37,47,143,-234
2007-06-22,511000.0,485000.0,2199.0,7.81,870,-288,-574
2007-06-25,494000.0,480000.0,1206.0,7.73,113,-171,28
2007-06-26,475000.0,451500.0,1357.0,7.27,23,-63,-19
2007-06-27,464500.0,448000.0,1382.0,7.21,408,-615,100
2007-06-28,445500.0,448000.0,1920.0,7.21,7,-459,314
2007-06-29,449500.0,443500.0,1476.0,7.14,340,-369,33
2007-07-02,443500.0,489000.0,1199.0,7.87,-281,-266,539
2007-07-03,480000.0,495000.0,1048.0,7.97,49,-118,81
2007-07-04,482000.0,495500.0,523.0,7.98,209,-235,26
2007-07-05,483500.0,499000.0,484.0,8.03,22,-35,21
2007-07-06,502000.0,514000.0,1194.0,8.27,-431,-35,6
2007-07-09,510000.0,520000.0,1428.0,8.37,-413,52,-2
2007-07-10,517000.0,535000.0,874.0,8.61,-140,-31,153
2007-07-11,544000.0,571000.0,1619.0,9.19,159,82,-234
2007-07-12,566000.0,611000.0,3098.0,9.84,-461,97,325
2007-07-13,621000.0,701000.0,2791.0,11.28,189,518,-838
2007-07-16,740000.0,736000.0,3565.0,11.85,-412,290,115
2007-07-18,728000.0,718000.0,2430.0,11.56,330,248,-596
2007-07-19,720000.0,703000.0,1760.0,11.32,51,428,-753
2007-07-20,693000.0,715000.0,1184.0,11.51,278,-77,-214
2007-07-23,730000.0,720000.0,1042.0,11.59,18,9,-35
2007-07-24,702000.0,716000.0,629.0,11.53,33,-23,12
2007-07-25,716000.0,725000.0,1024.0,11.67,-253,210,-3
2007-07-26,725000.0,701000.0,1293.0,11.28,72,38,-123
2007-07-27,694000.0,661000.0,1186.0,10.64,373,-345,-32
2007-07-30,651000.0,687000.0,937.0,11.06,-189,67,62
2007-07-31,675000.0,698000.0,694.0,11.24,85,-226,22
2007-08-01,697000.0,667000.0,1178.0,10.74,425,-271,-286
2007-08-02,668000.0,679000.0,676.0,10.93,-9,43,-32
2007-08-03,668000.0,661000.0,916.0,10.64,300,-20,-274
2007-08-06,646000.0,653000.0,822.0,10.51,128,5,-142
2007-08-07,673000.0,655000.0,456.0,10.54,-134,17,8
2007-08-08,666000.0,681000.0,629.0,10.96,-402,356,55
2007-08-09,682000.0,671000.0,884.0,10.8,264,-233,-46
2007-08-10,650000.0,633000.0,1479.0,10.19,730,-258,-591
2007-08-13,633000.0,624000.0,563.0,10.04,-161,230,14
2007-08-14,625000.0,602000.0,727.0,9.69,195,-220,31
2007-08-16,579000.0,570000.0,1328.0,9.18,-612,592,-14
2007-08-17,596000.0,492000.0,3480.0,7.92,200,185,-660
2007-08-20,498500.0,520000.0,1529.0,8.37,81,-81,64
2007-08-21,513000.0,560000.0,2847.0,9.01,-648,1234,11
2007-08-22,566000.0,579000.0,701.0,9.32,-66,82,-2
2007-08-23,588000.0,630000.0,1205.0,10.14,-374,500,66
2007-08-24,660000.0,622000.0,1372.0,10.01,183,-88,197
2007-08-27,639000.0,630000.0,1014.0,10.14,261,-28,-126
2007-08-28,645000.0,625000.0,1338.0,10.06,209,-243,-5
2007-08-29,580000.0,633000.0,1381.0,10.19,-699,272,421
2007-08-30,658000.0,632000.0,1099.0,10.17,-110,-61,165
2007-08-31,627000.0,640000.0,1586.0,10.3,-210,-337,550
2007-09-03,642000.0,638000.0,930.0,10.27,55,-225,215
2007-09-04,636000.0,620000.0,848.0,9.98,-296,249,-2
2007-09-05,610000.0,590000.0,1612.0,9.5,493,-663,210
2007-09-06,571000.0,607000.0,1377.0,9.77,-594,488,179
2007-09-07,601000.0,595000.0,896.0,9.58,155,-175,85
2007-09-10,581000.0,572000.0,998.0,9.21,228,-248,52
2007-09-11,580000.0,568000.0,994.0,9.14,-102,23,54
2007-09-12,567000.0,530000.0,1318.0,8.53,520,-490,35
2007-09-13,533000.0,546000.0,1627.0,8.79,-7,-105,227
2007-09-14,560000.0,559000.0,630.0,9.0,-227,171,16
2007-09-17,555000.0,570000.0,1340.0,9.18,-266,155,130
2007-09-18,577000.0,565000.0,832.0,9.09,80,-123,66
2007-09-19,572000.0,598000.0,1496.0,9.63,-1027,869,102
2007-09-20,612000.0,645000.0,1799.0,10.38,-408,304,92
2007-09-21,650000.0,626000.0,1370.0,10.08,-111,155,-36
2007-09-27,654000.0,668000.0,1844.0,10.75,-1027,225,805
2007-09-28,672000.0,675000.0,983.0,10.87,230,-413,237
2007-10-01,667000.0,693000.0,803.0,11.15,-512,161,347
2007-10-02,692000.0,732000.0,1610.0,11.78,-710,-11,718
2007-10-04,748000.0,778000.0,2011.0,12.52,-417,37,384
2007-10-05,770000.0,790000.0,1190.0,12.72,-349,11,338
2007-10-08,774000.0,740000.0,926.0,11.91,268,-190,-40
2007-10-09,735000.0,683000.0,1222.0,10.99,-143,62,73
2007-10-10,685000.0,686000.0,567.0,11.04,-67,0,59
2007-10-11,659000.0,703000.0,985.0,11.32,-333,-46,403
2007-10-12,703000.0,663000.0,1245.0,10.67,510,-452,-40
2007-10-15,669000.0,678000.0,807.0,10.91,167,-181,32
2007-10-16,678000.0,678000.0,951.0,10.91,145,-34,-107
2007-10-17,670000.0,633000.0,1607.0,10.19,528,-308,-211
2007-10-18,633000.0,615000.0,1230.0,9.9,416,-168,-252
2007-10-19,617000.0,605000.0,958.0,9.74,397,-247,-112
2007-10-22,561000.0,578000.0,838.0,9.3,212,-164,-46
2007-10-23,633000.0,601000.0,834.0,9.67,313,-164,-147
2007-10-24,609000.0,589000.0,1587.0,9.48,211,-78,-133
2007-10-25,599000.0,624000.0,1088.0,10.04,-174,233,-100
2007-10-26,613000.0,669000.0,1120.0,10.77,-538,558,-41
2007-10-29,658000.0,678000.0,1104.0,10.91,-58,270,-290
2007-10-30,667000.0,660000.0,859.0,10.62,-136,172,-42
2007-10-31,673000.0,647000.0,579.0,10.41,-188,185,5
2007-11-01,647000.0,621000.0,815.0,10.0,-130,88,50
2007-11-02,600000.0,582000.0,1227.0,9.37,389,-472,145
2007-11-05,581000.0,592000.0,839.0,9.53,358,-247,-89
2007-11-06,591000.0,600000.0,408.0,9.66,-137,147,-42
2007-11-07,602000.0,601000.0,944.0,9.67,-196,169,31
2007-11-08,616000.0,548000.0,1493.0,8.82,766,-899,115
2007-11-09,569000.0,585000.0,1069.0,9.42,-173,371,-213
2007-11-12,580000.0,564000.0,1114.0,9.08,132,6,-122
2007-11-13,588000.0,553000.0,960.0,8.9,-174,188,-26
2007-11-14,567000.0,561000.0,1399.0,9.03,501,406,-926
2007-11-15,551000.0,542000.0,850.0,8.72,-47,369,-331
2007-11-16,535000.0,516000.0,1074.0,8.31,385,-337,-42
2007-11-19,517000.0,500000.0,1067.0,8.05,517,-390,-133
2007-11-20,496000.0,529000.0,1572.0,8.52,-407,280,126
2007-11-21,508000.0,477000.0,1889.0,7.68,1318,-961,-344
2007-11-22,474000.0,465500.0,1280.0,7.49,-116,224,-105
2007-11-23,465500.0,448000.0,1618.0,7.21,-200,352,-160
2007-11-26,449000.0,473000.0,1186.0,7.61,291,-394,111
2007-11-27,520000.0,508000.0,1582.0,8.18,-386,388,-16
2007-11-28,525000.0,510000.0,904.0,8.21,-75,49,32
2007-11-29,511000.0,540000.0,1942.0,8.69,-1128,1083,16
2007-11-30,542000.0,580000.0,1184.0,9.34,-643,613,22
2007-12-03,580000.0,572000.0,698.0,9.21,172,-139,-18
2007-12-04,565000.0,590000.0,621.0,9.5,-410,211,175
2007-12-05,588000.0,560000.0,888.0,9.01,27,99,-133
2007-12-06,564000.0,578000.0,805.0,9.3,-544,565,-51
2007-12-07,571000.0,565000.0,443.0,9.09,-51,69,-16
2007-12-10,545000.0,523000.0,880.0,8.42,132,112,-230
2007-12-11,531000.0,520000.0,765.0,8.37,198,-121,-62
2007-12-12,514000.0,486500.0,1883.0,7.83,703,-266,-418
2007-12-13,491000.0,461500.0,5140.0,7.43,2494,-2501,79
2007-12-14,467500.0,480000.0,1420.0,7.73,166,-62,-119
2007-12-17,470000.0,476000.0,573.0,7.66,30,17,-43
2007-12-18,487000.0,489000.0,650.0,7.87,-185,104,65
2007-12-20,483000.0,490000.0,695.0,7.89,83,-173,102
2007-12-21,481000.0,500000.0,759.0,8.05,-438,265,154
2007-12-24,513000.0,500000.0,516.0,8.05,-133,280,-180
2007-12-26,500000.0,510000.0,561.0,8.21,-234,230,-22
2007-12-27,510000.0,500000.0,282.0,8.05,-58,95,-37
2007-12-28,495000.0,493000.0,300.0,7.94,-42,49,1
2008-01-02,485500.0,471000.0,674.0,5.27,46,-196,184
2008-01-03,490000.0,475000.0,357.0,5.31,-41,-102,143
2008-01-04,489000.0,487000.0,568.0,5.45,-62,-60,135
2008-01-07,485000.0,496000.0,1139.0,5.55,-161,-36,199
2008-01-08,503000.0,504000.0,924.0,5.64,-236,236,4
2008-01-09,503000.0,500000.0,405.0,5.59,8,-22,15
2008-01-10,495500.0,485000.0,609.0,5.42,277,-209,-46
2008-01-11,487500.0,471000.0,727.0,5.27,-2,-133,131
2008-01-14,480000.0,465000.0,973.0,5.2,-358,306,93
2008-01-15,468000.0,470500.0,842.0,5.26,-257,-73,339
2008-01-16,476000.0,438000.0,1286.0,4.9,-477,153,303
2008-01-17,452000.0,439000.0,604.0,4.91,-126,96,22
2008-01-18,450000.0,435000.0,1509.0,4.86,106,86,-8
2008-01-21,438500.0,406000.0,1186.0,4.54,140,-155,53
2008-01-22,394500.0,374500.0,2731.0,4.19,-610,58,559
2008-01-23,387000.0,393000.0,1120.0,4.4,-189,110,78
2008-01-24,420000.0,404500.0,891.0,4.52,-133,100,-44
2008-01-25,401500.0,417500.0,510.0,4.67,-212,75,129
2008-01-28,416500.0,401000.0,406.0,4.48,-125,131,-4
2008-01-29,403500.0,406500.0,592.0,4.55,-354,365,-14
2008-01-30,410000.0,387500.0,579.0,4.33,-63,2,60
2008-01-31,399000.0,385000.0,607.0,4.31,116,-70,-18
2008-02-01,390500.0,410000.0,1595.0,4.59,235,-298,57
2008-02-04,415000.0,445500.0,1059.0,4.98,-194,75,81
2008-02-05,436000.0,430000.0,551.0,4.81,-37,61,-27
2008-02-11,423500.0,419500.0,416.0,4.69,-63,-181,250
2008-02-12,419500.0,421500.0,698.0,4.71,128,70,28
2008-02-13,420500.0,430000.0,749.0,4.81,-269,291,47
2008-02-14,430500.0,446000.0,1099.0,4.99,-292,256,23
2008-02-15,443000.0,442000.0,562.0,4.94,111,-150,37
2008-02-18,438000.0,421000.0,1466.0,4.71,146,-134,-8
2008-02-19,427000.0,430000.0,538.0,4.81,-258,146,110
2008-02-20,432000.0,422000.0,602.0,4.72,205,-186,-11
2008-02-21,422500.0,430000.0,417.0,4.81,-197,162,27
2008-02-22,434000.0,415000.0,464.0,4.64,58,-33,-19
2008-02-25,420500.0,430000.0,461.0,4.81,-223,204,15
2008-02-26,435000.0,423000.0,571.0,4.73,100,-76,-13
2008-02-27,433500.0,423000.0,1112.0,4.73,23,81,-98
2008-02-28,437000.0,441500.0,665.0,4.94,-43,-65,111
2008-02-29,433000.0,441500.0,903.0,4.94,290,-311,33
2008-03-03,428000.0,445500.0,1095.0,4.98,121,-184,-10
2008-03-04,459000.0,468500.0,874.0,5.24,76,-105,-28
2008-03-05,472500.0,470000.0,1790.0,5.26,-236,116,-65
2008-03-06,465000.0,476500.0,2504.0,5.33,-287,-3,49
2008-03-07,463000.0,476500.0,4441.0,5.33,-179,-247,-215
2008-03-10,476500.0,476500.0,878.0,5.33,-619,573,-76
2008-03-11,480000.0,465000.0,1025.0,5.2,-515,257,0
2008-03-12,471500.0,471000.0,551.0,5.27,-147,215,-20
2008-03-13,470000.0,485000.0,1109.0,5.42,-149,371,-210
2008-03-14,493500.0,489500.0,2512.0,5.47,-45,1017,-975
2008-03-17,489500.0,486000.0,1000.0,5.44,-413,287,115
2008-03-18,490000.0,491500.0,675.0,5.5,-178,90,85
2008-03-19,498000.0,476000.0,549.0,5.32,194,-238,53
2008-03-20,476000.0,435000.0,2169.0,4.86,57,-269,59
2008-03-21,438000.0,440000.0,350.0,4.92,0,-8,6
2008-03-24,440000.0,441500.0,346.0,4.94,-20,17,11
2008-03-25,448000.0,440000.0,573.0,4.92,65,-65,-2
2008-03-26,440000.0,434000.0,243.0,4.85,61,-73,9
2008-03-27,442500.0,436000.0,373.0,4.88,-122,71,43
2008-03-28,436000.0,439500.0,398.0,4.92,-162,153,14
2008-03-31,449000.0,433000.0,461.0,4.84,92,-91,-29
2008-04-01,433000.0,422500.0,727.0,4.73,109,-140,31
2008-04-02,437000.0,435500.0,408.0,4.87,-164,151,11
2008-04-03,440000.0,449000.0,533.0,5.02,-269,252,13
2008-04-04,442500.0,454500.0,434.0,5.08,-140,52,82
2008-04-07,453000.0,472500.0,767.0,5.28,-380,441,19
2008-04-08,459000.0,458000.0,661.0,5.12,245,-198,-26
2008-04-10,463500.0,455500.0,980.0,5.09,-36,29,9
2008-04-11,452500.0,458000.0,331.0,5.12,-101,79,13
2008-04-14,458000.0,452000.0,379.0,5.06,121,-114,6
2008-04-15,446000.0,445000.0,428.0,4.98,2,49,-51
2008-04-16,442000.0,446000.0,394.0,4.99,-303,246,48
2008-04-17,451000.0,449500.0,217.0,5.03,-15,5,10
2008-04-18,454000.0,457000.0,270.0,5.11,-181,173,-2
2008-04-21,457000.0,451000.0,630.0,5.04,140,-104,-34
2008-04-22,448500.0,447000.0,401.0,5.0,-169,128,37
2008-04-23,449000.0,459000.0,550.0,5.13,-396,278,116
2008-04-24,460000.0,457000.0,844.0,5.11,107,-118,23
2008-04-25,455500.0,465000.0,757.0,5.2,-311,296,14
2008-04-28,460000.0,464500.0,317.0,5.19,92,-69,-22
2008-04-29,460500.0,467000.0,500.0,5.22,-196,254,62
2008-04-30,465000.0,457000.0,290.0,5.11,-42,45,-4
2008-05-02,455500.0,462000.0,334.0,5.17,-149,118,32
2008-05-06,458500.0,467500.0,340.0,5.23,-97,34,94
2008-05-07,465000.0,457500.0,403.0,5.12,-103,72,28
2008-05-08,467500.0,461500.0,1600.0,5.16,-75,20,212
2008-05-09,463000.0,461000.0,928.0,5.16,585,-509,-52
2008-05-13,458000.0,474000.0,709.0,5.3,-126,144,34
2008-05-14,487000.0,481500.0,1218.0,5.38,-153,167,18
2008-05-15,482500.0,487000.0,466.0,5.45,-190,200,23
2008-05-16,477000.0,486000.0,529.0,5.44,19,-19,5
2008-05-19,486000.0,496500.0,571.0,5.55,-118,118,9
2008-05-20,497000.0,479000.0,583.0,5.36,165,-46,-119
2008-05-21,466000.0,474500.0,510.0,5.31,-94,6,90
2008-05-22,476500.0,463500.0,492.0,5.18,177,-273,100
2008-05-23,463000.0,458000.0,804.0,5.12,172,-262,91
2008-05-26,461500.0,461000.0,923.0,5.16,-65,99,-33
2008-05-27,453000.0,462500.0,285.0,5.17,-2,-97,101
2008-05-28,454000.0,461500.0,572.0,5.16,168,-315,158
2008-05-29,460000.0,472000.0,737.0,5.28,-585,547,100
2008-05-30,467000.0,471000.0,33543.0,5.27,-169,3,244
2008-06-02,484000.0,461000.0,970.0,5.16,-189,-245,440
2008-06-03,462000.0,461000.0,370.0,5.16,-104,-41,148
2008-06-04,456500.0,465000.0,691.0,5.2,-80,140,-3
2008-06-05,457000.0,455500.0,651.0,5.09,134,-199,66
2008-06-09,450000.0,448000.0,628.0,5.01,12,-212,202
2008-06-10,443000.0,490000.0,2293.0,5.48,-453,729,-69
2008-06-11,455000.0,453000.0,1271.0,5.07,77,-282,207
2008-06-12,452500.0,439500.0,1878.0,4.92,351,-364,31
2008-06-13,440000.0,440000.0,1108.0,4.92,-129,174,-42
2008-06-16,435500.0,443000.0,989.0,4.95,-31,25,13
2008-06-17,435500.0,433000.0,513.0,4.84,113,108,-224
2008-06-18,436000.0,449000.0,287.0,5.02,-154,146,6
2008-06-19,445000.0,435000.0,468.0,4.86,179,-338,165
2008-06-20,432500.0,427000.0,595.0,4.78,127,-140,10
2008-06-23,435500.0,454500.0,801.0,5.08,-658,88,14
2008-06-24,438500.0,455000.0,585.0,5.09,-108,131,-25
2008-06-25,464000.0,466500.0,1067.0,5.22,-307,286,16
2008-06-26,466000.0,472000.0,1224.0,5.28,-818,-57,199
2008-06-27,443500.0,449500.0,356.0,5.03,-51,32,21
2008-06-30,450000.0,470000.0,351.0,5.26,-277,242,26
2008-07-01,465500.0,480500.0,1049.0,5.37,-236,243,-8
2008-07-02,486500.0,479000.0,744.0,5.36,-399,496,-90
2008-07-03,483000.0,480000.0,552.0,5.37,-209,130,178
2008-07-04,464500.0,482000.0,283.0,5.39,-93,158,-15
2008-07-07,471000.0,484000.0,514.0,5.41,-345,153,237
2008-07-08,468000.0,478000.0,1219.0,5.35,-509,679,-39
2008-07-09,471000.0,469500.0,558.0,5.25,-207,161,204
2008-07-10,479000.0,470500.0,908.0,5.26,-209,193,20
2008-07-11,469500.0,472000.0,691.0,5.28,149,-279,136
2008-07-14,479500.0,480000.0,588.0,5.37,-155,133,95
2008-07-15,486000.0,485500.0,346.0,5.43,-144,218,32
2008-07-16,488000.0,485500.0,801.0,5.43,-404,235,180
2008-07-17,480500.0,490500.0,317.0,5.49,69,-93,28
2008-07-18,481500.0,484500.0,234.0,5.42,52,-68,15
2008-07-21,490500.0,493000.0,948.0,5.51,-625,325,150
2008-07-22,497500.0,497000.0,295.0,5.56,-129,41,86
2008-07-23,500000.0,509000.0,487.0,5.69,-289,17,272
2008-07-24,515000.0,509000.0,800.0,5.69,-132,-101,302
2008-07-25,519000.0,508000.0,404.0,5.68,-162,-23,185
2008-07-28,515000.0,507000.0,535.0,5.67,-21,99,-76
2008-07-29,509000.0,473500.0,628.0,5.3,288,-338,58
2008-07-30,476000.0,499000.0,362.0,5.58,-74,126,-58
2008-07-31,503000.0,508000.0,615.0,5.68,-107,94,5
2008-08-01,497500.0,502000.0,202.0,5.61,0,3,2
2008-08-04,502000.0,486000.0,384.0,5.44,219,-158,-57
2008-08-05,485000.0,502000.0,8135.0,5.61,-7998,314,7674
2008-08-06,504000.0,505000.0,303.0,5.65,-122,107,16
2008-08-07,493000.0,480000.0,524.0,5.37,292,-271,-20
2008-08-08,481000.0,480000.0,400.0,5.37,65,-84,20
2008-08-11,474000.0,478000.0,358.0,5.35,-113,152,-42
2008-08-12,471000.0,455000.0,881.0,5.09,215,-295,82
2008-08-13,454000.0,499000.0,830.0,5.58,-391,251,144
2008-08-14,489500.0,490000.0,675.0,5.48,-109,52,58
2008-08-18,499500.0,490000.0,705.0,5.48,-132,259,-127
2008-08-19,488000.0,467000.0,445.0,5.22,31,10,-43
2008-08-20,472000.0,474000.0,864.0,5.3,-667,550,109
2008-08-21,467000.0,468000.0,283.0,5.23,96,-118,24
2008-08-22,474500.0,453500.0,309.0,5.07,-80,96,-19
2008-08-25,462000.0,472000.0,645.0,5.28,-537,524,12
2008-08-26,472000.0,470500.0,582.0,5.26,-402,432,9
2008-08-27,479000.0,483000.0,738.0,5.4,-576,398,156
2008-08-28,494000.0,470000.0,335.0,5.26,134,-145,13
2008-08-29,470000.0,479000.0,680.0,5.36,-578,372,204
2008-09-01,478500.0,477000.0,956.0,5.33,-635,304,325
2008-09-02,477000.0,467000.0,1155.0,5.22,-981,445,530
2008-09-03,467000.0,435000.0,1790.0,4.86,633,-1056,425
2008-09-04,435000.0,431000.0,799.0,4.82,171,-404,234
2008-09-05,429500.0,442000.0,1322.0,4.94,-227,15,218
2008-09-08,436500.0,453500.0,1287.0,5.07,-151,74,137
2008-09-09,462000.0,445000.0,1553.0,4.98,-6,-208,214
2008-09-10,451000.0,429500.0,1439.0,4.8,-154,-293,522
2008-09-11,432000.0,432500.0,1448.0,4.84,150,-588,535
2008-09-12,438500.0,447000.0,484.0,5.0,-196,15,287
2008-09-16,440000.0,446000.0,633.0,4.99,-389,96,289
2008-09-17,435500.0,435000.0,500.0,4.86,269,-198,29
2008-09-18,438000.0,426000.0,527.0,4.76,-18,-16,33
2008-09-19,431500.0,489500.0,1769.0,5.47,-1419,1206,208
2008-09-22,490500.0,480500.0,1254.0,5.37,-74,694,-167
2008-09-23,480000.0,470000.0,648.0,5.26,11,157,-67
